Id,Price
2348,194273.6365793631
10427,302023.31712982495
13230,259640.2380383137
1691,173059.66825680854
8803,121545.51963772232
5464,187410.23725974726
10559,108518.1325429702
16787,293970.0085074898
4278,154081.4827541786
6183,171257.34866875355
12775,157646.77637592502
10104,178936.80147199062
13663,171161.7623591288
9404,267838.7089399005
14724,217103.79829269554
10040,178262.36572037713
4646,185293.08728750443
4754,153268.50752337545
3310,220893.8626280234
2003,184357.8936961423
7312,194524.7688873646
10921,219677.41628573494
13419,300375.5593330884
10105,164684.44919868128
2196,390538.27291088743
12659,235701.75529034928
4380,261486.40899453624
10847,145949.99278793164
10805,290138.52363356424
8709,87655.81127111704
8319,182509.96562313056
2215,182746.79836800825
7000,188409.20512448816
7701,102179.41426595298
9678,186289.21696525402
14026,196038.13402727185
7971,166339.336408185
13734,144923.78273304878
16483,193865.21826045602
6150,209363.8704682684
2931,294571.1872059837
5418,178059.5100676983
1662,529271.0855872412
2441,219735.12319982747
669,153976.03810805676
7734,196368.49796188873
6010,282880.6136160526
266,138128.97239258158
632,132158.92912999922
16221,106452.01128658206
11832,173364.57221098442
5035,118214.92342655701
37,112935.35316169496
6168,183652.54579980683
11757,181145.06365534468
8086,128258.80015759764
6529,239199.97489870485
15121,234778.33613871128
13904,133184.57882408652
3711,172320.22841494635
16563,123246.58006568944
14494,165493.3032275993
3006,225558.59430192134
15299,129679.16245459642
92,278284.48520129727
8066,168939.22064212296
16071,205755.5853997231
10662,158513.7715511475
3883,209150.19148705903
5511,122930.78136209166
2821,273506.9125403997
9570,206045.80137583552
4326,262842.68987073743
9251,237459.19622582474
9031,197974.27964139395
12689,161433.88041682114
16380,254572.9517056184
1053,247908.9638511683
4568,185607.41611932009
16140,109795.27729790423
14356,415815.25478743296
8466,179425.4590811868
15652,142047.500421958
3285,124519.26641004856
3198,164432.2924324167
14088,429125.4278772758
2268,118878.16651333476
15472,203442.96493129744
1203,202104.77201203068
7157,346118.40648764395
6886,228416.68056025016
5083,273259.705628511
7467,116380.02431179474
14068,205102.46147364672
2080,172889.20527729072
10865,152436.2656825524
13516,184495.2137202472
14150,208009.2033413329
7609,122255.95257470696
2144,387465.80120081577
10357,201950.32111819423
2396,239065.49510178049
1526,371481.42262724426
10890,264327.0656655996
8638,470182.7086884837
6050,241888.35923247668
7639,99150.23959097349
10544,197202.28933253518
9577,243026.5812747218
13195,212077.70758089854
3484,228862.52845839204
16668,421099.7126064633
7171,180864.9974537123
8547,212431.97920430312
12735,204763.09599022864
9093,186619.51177204226
15323,321415.56928641116
14897,139747.3781495518
5135,130932.89914912634
5327,227146.22335191318
13133,251291.76694741583
1676,314278.65012663155
16296,282312.3614881823
1095,144416.57939971256
12528,148973.54404928937
7348,275319.4205134029
11663,163926.2192106113
1803,209003.3536565368
1510,237981.33289794484
16045,187367.79288255444
2900,144922.04542423427
3236,170611.29679842942
1318,208954.56098894434
14948,224707.17862726157
7840,301249.35404223035
15325,172815.70578628642
8700,134967.70265681425
15706,197821.6108437806
14449,151694.4574615292
16117,180624.46561137776
4529,181124.9357591045
11199,199318.95685090727
4052,344096.8286271216
821,215715.21264019556
68,228846.18857810917
554,112427.68594498189
452,188443.11414389615
11394,317094.2739400537
11393,178839.22434478035
9535,153700.63048187227
4024,187423.36112823532
10069,223793.3778341337
12007,155516.5220227682
12368,453580.5990861397
1259,357069.76312541857
1124,289646.43045180733
3707,189001.23687764403
8767,177305.16647575767
1919,164393.18372637182
16741,158398.04869801106
6664,276247.86845715553
5688,380281.2428893413
7799,162150.37104783853
14843,322467.46734534344
7532,162579.88899879533
8133,150286.9726909197
6264,318419.39217418357
4125,170069.72019246503
2410,172051.86898793088
13607,196970.44987723554
1716,282152.31457561423
1370,133493.16325844347
2273,433704.10237924993
15298,328953.81534686097
4284,252158.63518582497
12303,145298.67306530348
7808,137998.2349433798
2203,142321.23824654493
7237,123332.4662188261
15864,167858.189566008
2844,150812.02704905075
5729,172304.41856897244
11812,433297.4498292235
1779,123198.98093538286
6442,134849.20416173924
6160,232163.87833997994
8266,196177.70720679677
9903,156502.21077363534
2867,135651.48731129154
6998,183443.70057374093
13932,168719.49459353785
12587,169891.38129214587
3611,233871.2159233212
2646,309598.3063470041
1890,159395.3577676938
860,255131.59628703285
14187,190084.31877658263
12569,278485.99472427025
1276,94845.86839940496
12025,214248.50711705547
4890,257140.11357936094
14410,361907.12059983716
10352,422128.52217911795
11407,208030.15074344768
10384,168125.17397554033
7622,269157.24399375333
12578,162630.29186026024
15820,173215.79426602216
563,195234.81005925348
15226,160390.1443672728
6396,211064.1142355504
6247,138158.61869796095
3339,159563.77291437812
10975,285972.8183701471
7475,112661.6344512506
11129,255016.3111074997
3051,247507.3560291336
10232,245407.48056588852
14106,182083.0849711199
5502,233287.459076248
4558,72644.58781540614
4181,140171.47884464022
8426,119661.10589744
6611,171102.16535958316
14641,144797.7479512714
15539,266326.73358930764
13119,137276.422188538
11716,189133.68343530482
7316,262777.61132116953
7791,101267.59848797879
13034,350776.67168863467
1068,263100.3383913483
4060,177354.79188270535
10172,219352.27459812767
2591,192920.40634640466
12494,348926.82874901
7828,374290.62445882766
15284,170553.4513112929
7947,178512.5505707526
16335,234010.2307510159
10234,325540.3574003614
2797,259583.43674998466
5341,232451.43007085234
3059,235442.32990322338
1559,68210.74458648295
15320,279662.45052467805
10284,391002.13566588546
4134,222447.2698045876
4481,211781.55070557946
7222,155365.30986119565
4062,273440.27131576487
2192,216075.00601888628
9637,190527.9114595218
16236,172023.0255375428
4272,162249.5978963017
9406,283223.338539788
14309,241347.1415677952
1946,298369.4205189539
16235,236483.88218769254
7146,156458.9099515508
16784,231717.33871971793
349,323825.34742662485
6251,170891.18650434384
5128,352355.00890951924
11718,174545.78284019427
16721,86496.26741995449
12517,226421.4865469616
15961,191228.35642243695
9428,159501.23784855515
14541,147127.4759586946
10168,109246.84158711032
11270,172942.60397277086
13210,198225.18976214805
11518,166254.5645782231
12612,154284.11254194076
16352,110801.36585852041
9935,153301.89223248008
15521,314419.7076264085
11482,194241.91352700943
11443,172313.34842687292
9459,229085.8205455938
9218,195441.62309503456
854,150441.30780032906
5619,142706.62672434965
9208,177274.07160175964
4391,148405.17756180064
15207,162052.9395266838
7183,183953.64951138396
16442,212332.24054292197
7936,84023.70875656106
10606,393818.92993782373
4979,164172.55548004207
4854,284839.09793657874
16476,124855.41605602439
10516,164622.56122030847
16261,255219.81075771435
90,369496.633328842
5433,175819.9387853328
14338,143220.7951620227
13487,215312.79005233542
8211,481354.5318402895
170,163190.69117350527
14051,95916.41079835202
10686,212729.70591569023
7595,325012.68090250535
6777,399679.8809439818
14661,174134.4885403571
13991,315931.3137511945
16795,171178.50668540594
2740,130683.95654621956
7368,424833.9700577356
2413,248596.5030149707
1852,489331.67777437996
15200,356530.9105495393
8467,321844.0347982084
16379,257844.84397190902
3375,169873.8448660687
5945,497370.09007050266
2641,176844.36923038948
2837,325857.9217477846
3498,227031.6330458434
10876,147071.87678363096
1285,231040.44591607348
9285,241448.6849324341
4015,327305.61216685246
2526,182294.78002986207
7814,206329.12415724862
7117,270601.5407568813
12359,116992.3109500195
3303,231982.2554899034
13874,168289.86648493755
5484,184616.9449909391
15067,153599.5553051404
12639,217881.06889115405
3388,244783.37247262997
4256,203003.52623143836
15738,155354.2835492182
14049,169821.96640628146
15780,183923.7073580093
9564,173655.06368093923
11910,202602.04205948685
11315,226319.0887030052
1733,151034.51926210217
3910,383204.5636626837
7552,502946.1738316668
254,201041.944808083
5222,212649.70049092977
8314,225728.08469010002
16743,254613.6430461143
10335,104314.48493007824
8226,286567.8650358164
12254,230610.48715975124
13152,217917.02650740722
15020,199354.24501810645
16349,215276.50054923585
11924,162900.0861973999
12543,189348.47031156992
14114,219130.14805704908
12318,260384.5152794411
15383,171177.36965543177
6679,266974.4605556146
635,174825.45033762086
15993,269789.88993514655
11375,183093.1100541075
11216,182188.8382666306
15401,238775.7679258283
11301,137098.53004487458
13804,258839.05572211856
10839,193481.25277016204
1588,347161.14829211653
3596,199827.9598940007
5816,172911.32181576983
8099,139323.20383608787
6551,188154.3852810812
14075,550166.0888448912
13431,203349.7937804016
9481,335289.1488330867
5295,154727.84321801324
15859,364536.8972272433
10634,329368.2866059846
444,238557.8468147586
11686,251899.18266936537
1213,213514.65405210492
13970,184014.69327667457
6849,452957.10991019715
9911,220574.57052282867
5649,142045.53696108345
7184,225933.21044093018
5877,278288.53832703317
1655,227383.98706384032
15301,203945.93214236124
12389,256284.63231075357
5241,293830.18358149665
7048,168879.75452677507
10574,142395.7962633014
8593,157437.10615594324
4752,177064.1483080051
14663,179287.57491971663
10994,200318.33648049994
87,76521.99874286765
5132,123653.23189641658
6372,378282.9510220742
7411,344540.19969210913
3319,266948.05335046496
9355,123613.67031056686
5139,264001.6504336713
56,301451.5650781772
3249,177901.01669761247
5047,86541.32716375425
13238,302691.27912445285
2190,282109.97385111125
15599,179123.52094831548
6542,152639.27800510326
1968,220955.3193848483
5630,154949.39986421095
9157,252970.0370419891
789,185071.4567831609
1413,264315.2217860497
12514,262084.12106770254
13459,133336.02397643775
1345,250608.5258159727
4034,196113.74737393524
15169,142999.09060595414
6770,249166.02293046485
3334,187983.41835211337
12998,161530.51833572963
15870,247662.3341374514
1871,153577.2914587758
5770,177125.76901734786
13196,101309.26570964385
7633,209191.74393810143
10699,209314.02318761867
15470,184759.49184471086
1903,517383.1452027181
13860,202777.2753735542
7649,153665.9812082168
11043,215690.50808674123
2922,251250.40752129475
7538,397971.6421387305
9477,120968.55561334854
117,537880.5087192082
1457,251769.07134692548
7082,175666.78257023997
3053,268477.396846853
12522,102768.94281655207
5744,481367.6491502438
13566,362859.3217751662
1464,133621.36559110938
3852,130496.72025568699
9557,243458.44646170628
14719,456282.46771752473
13978,129700.1658527371
3286,158944.14521902008
13019,371457.6534537535
1421,131020.09835776825
13502,176407.8885901534
14811,122846.08933439838
9297,309055.1614383655
7749,469607.29037719924
16555,136683.71004198873
14576,185562.65592818847
12766,162334.76707615354
4679,136881.4972849745
10033,209040.0425901923
11231,302706.9301971294
15112,127660.73874143208
10617,182073.8844123028
2175,163875.4226231807
16502,489196.28245625744
10106,199498.53631795838
12561,152968.2662206087
15907,321196.626985015
8069,119134.29682770278
8316,122084.34566242661
12343,247229.29000849344
12092,172874.6611931224
1527,143567.80807774328
10010,217396.54174280624
655,93637.3293689316
10549,139193.9062713229
3248,117523.7713775287
13499,309169.83084158815
14959,197644.23998459944
6070,159172.08722117663
11360,240093.98170706685
12102,196436.72432470837
11870,269194.3813561646
3713,102335.81735706977
3230,145453.1132153272
7742,223510.30454034058
15092,343195.3751867969
8728,330233.8246328649
3386,149095.60831872287
9409,144252.20931721944
16545,267632.96847375814
3127,161418.59890242023
11344,173560.94769382718
2112,206361.21010856508
7310,226732.36463068047
6313,208769.70467716444
3681,382100.6422581456
5114,374644.49432314635
270,153993.63132736346
14350,183036.49917833076
12223,354869.1198935358
1066,178924.8750804251
16116,375862.865652879
11410,535515.6239710021
4088,147331.16422699604
5956,149074.0052288698
14669,153297.09506905125
13871,129275.66938769596
4126,238044.36975344265
12114,217665.45577100743
16607,167855.30694476396
4266,213401.14850957273
13518,202509.4029734025
11856,305028.0664974611
3885,244628.8443438478
8891,161243.3681542961
4964,175498.04921107966
7696,150301.83432688063
6894,148473.8158319884
9766,177388.52519824938
4800,159992.15980226404
2840,197725.60018515738
4743,161195.00518665352
13562,537165.5707999404
8301,204081.40952967992
5405,173919.9332279909
1535,172405.9411553067
9073,122520.44934568787
1698,353934.39086345356
12262,235524.01648295193
6794,174499.0365657792
12701,176776.45465413216
8432,171508.6196032952
13540,136283.51253667555
8629,153943.2530927743
1440,178700.68411183017
8596,201870.3319259942
9575,266092.8549761097
14976,98953.33224510425
3149,230586.27201374073
5157,159553.35733994143
10748,179382.40942541353
9719,409822.36978181783
6376,191964.07693537232
9733,177627.94785273226
4749,193160.5832618612
4994,417791.5625869927
538,228958.30092482746
5512,132652.710063675
9778,140649.98535039253
9761,147700.1981472198
3174,393762.6955083242
13429,187927.12675341096
10467,71442.87945088904
14129,192472.0614351689
13608,212918.26746678638
11106,149757.1193997784
12048,165995.6864235341
1054,327819.01364808064
3582,240018.17775681277
1566,150020.51768817706
11529,140712.97405334443
11859,149521.11970638443
10582,143069.98033501938
14907,522473.0090576969
14039,163938.07418557946
10489,143619.63565688772
3331,330747.95818771183
10153,234535.1182793608
5271,150657.14564183287
11871,380679.79270763084
776,132191.42580185476
3994,106909.4313346089
9433,69559.08721821905
14275,146604.196515145
8030,229953.95195652923
8169,256300.53998091267
8053,187709.10577657467
4822,216183.7521025137
13197,204844.986723248
13634,295066.6878316426
8951,166946.00435999635
12176,244933.19756244318
15471,140963.18214751707
14962,140417.9943494371
12512,118078.49201861104
8697,501449.9326066465
7095,224565.6722012246
13639,203562.41304007763
16660,167302.58312131124
5848,134710.67028853437
5386,209729.97358827997
10880,302458.4504622915
3954,177867.21218318143
13426,222125.95466499438
5966,221941.7169075044
16315,266200.05377737735
7455,184517.15696882698
11071,230551.3361139136
14740,213929.54148955812
16087,168897.39007538772
8931,242056.70935288965
15289,145335.27331324457
16089,276728.6759923191
12128,182622.7747118047
4724,221586.9296980417
8585,208832.93825226708
7188,242497.03027805436
5423,156945.33314183803
10488,196656.92760962335
5980,216355.07035227792
8376,236412.60004345942
12397,147167.02236028493
16496,202191.62486670836
4891,248365.04025903082
9710,138978.98831046623
6339,180656.91524764863
244,209982.68407575754
5002,239388.60462249225
5358,163632.34480023655
7636,149982.13973588136
9361,324422.87798562704
3601,122769.86814122372
15755,150384.71279305615
172,181153.696830729
3037,312640.4248124892
577,270491.43919382856
3607,184646.05685864692
2515,95231.59772074244
10413,149174.4678495434
10511,234928.43687986344
4637,494746.43031762005
12736,291979.4002377458
9534,237294.35230474817
11641,173365.69436583194
10419,260651.18231507504
15313,173546.57325954604
14915,195935.42886587916
12409,367677.1238730595
9405,126340.85545358412
14066,209243.3264576461
14108,191397.99416931398
11931,229319.6271989175
11464,343910.65077370894
926,146550.04373992275
11190,216448.53928031397
10260,176490.69500580433
12712,195901.94918558435
1234,218092.01708496892
11608,99924.05069786069
3776,245139.5110037621
4881,203466.60112820557
10266,176069.12786861608
3262,234666.46517908032
3576,395454.4504923408
16604,420243.73442477407
8041,197376.5046832381
10691,244707.75929081626
8357,182133.1002570561
11661,140353.17589936932
4453,234659.9653064387
15936,211545.0511953974
8463,266607.74923719204
15770,256976.08494260785
466,165989.99099372397
14965,86269.0469598941
11227,188788.79588935478
9894,265427.2246217233
11746,193543.83052632597
4118,142397.54709215197
756,321976.76132935623
15589,171880.83333613104
109,358172.74300412374
5778,211358.92135091595
1731,72163.25205915776
3450,135911.0835308605
2961,199505.04724848722
222,176669.11683338956
11454,361629.1667474171
7339,184320.88609198897
12096,91618.05896589291
14074,196998.98659456416
4058,283590.0622391478
6603,268085.9427212077
3289,121114.3843493227
16681,259148.81480535562
8200,328851.56596395455
3343,285661.89367226587
7802,175644.2661054004
2082,357778.4185677471
217,258474.4960354112
1720,176045.81500105868
7224,250587.83021353313
6176,138780.41927382819
12571,264453.3165758872
16666,344917.66345250467
8908,195166.5002038804
6914,172349.7078215364
5428,169609.31525259017
381,174493.39495573155
3991,203489.637794097
16365,273970.21608254727
1046,216828.88433197097
391,150026.40167381914
9212,349823.96124872565
3022,189908.55401344164
9961,99658.24932456692
6764,262644.11469322053
7720,178550.46675403873
4809,223092.44651987226
8877,310546.2872574343
7817,179782.55002687982
10614,112662.69692534376
5553,240218.1196003153
16488,129494.64818391466
11002,167555.52225748697
13592,395184.73590967845
15050,236375.27601468115
13553,272106.106782242
9041,203391.25508035527
5461,422940.0385257667
16274,395630.78482603765
2138,105792.66890240571
6245,156225.53872442682
8245,171061.72869325167
6491,214774.13150338884
13218,234778.33613871128
13101,100020.95148889815
10462,136316.31322981857
4079,175259.99774405998
1506,500430.7201744261
14107,120622.14501980697
12215,288876.6481006107
11576,342522.81200516276
10567,226111.20965345917
12713,214319.98175846075
1468,479136.2791537251
2549,256508.17676460638
4172,239688.9927976181
12380,230000.92731301425
3513,99892.80498434906
8165,225816.90223879667
1127,215661.40733136618
14601,434130.7594551091
15526,319714.1446806504
986,324688.21732230805
14968,208047.05899721617
9348,180831.3046684238
6317,266794.3028135729
7497,83765.1323672701
5079,316588.6191108713
528,171669.11869757
10964,154791.56990608052
5812,316848.2075558113
11022,177884.20292973056
16251,123863.83050464568
5863,114855.98917309525
8664,206265.68048470205
5396,190681.078974491
6917,229159.28124096477
12776,123773.64342264248
473,230219.3053081196
13333,226929.35228142448
13023,169857.42223879404
7357,216949.18796346508
10955,446916.1457946503
11914,387791.7703118027
12535,156298.50963449766
11205,172019.6924866104
13209,185258.60310227296
16119,393292.79382721777
2174,283339.56302143604
4834,200801.7937845277
10151,179445.34537042753
5584,206474.96430890844
6672,213299.26978561864
12858,284648.83903309685
5106,170904.71793897252
8884,169847.2420572803
13766,173984.26135184526
12556,122448.8419417621
12910,225194.48501378644
6258,121010.3260923665
7100,245491.4461825481
1793,194972.21004099748
3335,176519.23180073805
12835,180788.74012107798
10591,159485.56268500758
15707,281896.87866546214
16389,159263.92456557602
7440,416141.6043295719
6293,176498.52499822417
3937,192463.3022470076
16527,198167.8446351897
5102,240635.49477032316
10734,334762.43320060876
7986,155471.08432834447
6495,116167.35109877955
9571,270508.3893687521
5131,215200.85625009314
10761,326747.1134642302
143,425927.02775119734
13829,149808.33593026115
13662,237207.81607877748
1771,143867.45357363738
5448,197745.24878302147
8594,158679.98860101448
12038,297695.5367647947
16471,175096.5929953563
16764,138024.4908092359
1282,176087.08634725574
15101,257008.96467552648
9473,130675.91890222556
2324,407169.57256514503
14448,218382.64367942163
6000,73549.19886380986
2077,131789.28657091083
12960,216761.409743935
15837,202137.11707078462
8805,254533.04365266798
9987,236387.17193090674
1580,343542.1965998046
11089,122038.39845557953
10926,214024.32636697887
12773,415197.7044561692
6490,283684.185205905
10858,126793.15507376769
2831,135298.44940414076
16326,151349.8799198837
371,180080.2558708814
8852,190602.70872749062
6713,285723.19591886416
4230,191195.7686652351
3639,214741.42180376174
3642,190071.29338015843
5149,193530.65838226277
2861,183273.4185876694
13300,92153.14448104406
2807,318140.7628698732
5919,106059.24374369626
12716,560917.5731245137
4271,239629.72870682835
16055,232883.6353655737
3747,197250.063794886
5857,278088.1275524357
6884,338098.6984905377
16027,275598.83808159584
3512,347538.23627160233
5181,159203.6767199049
16732,263234.2499494501
1908,174481.88212247944
12082,169303.7298747022
7286,142259.62743222094
8216,129933.72117055849
6929,332615.6404965506
3950,377537.4901079122
12479,178503.95340694062
877,131630.25062160502
1366,190851.05370196712
384,136594.69624280298
5767,210653.50908298665
6910,154942.49627836535
187,202800.8447562604
10164,300709.9268042861
8603,231855.27344046047
15834,199921.15028894992
3078,124823.71112105201
3479,248073.1569740197
6671,222312.11822017457
6078,180926.49400603975
16271,125814.36363421711
16191,152920.0899759887
11544,167727.1376457217
7781,182038.6562062797
14918,264623.8352097795
6238,191539.0986422132
12989,213829.21639269378
11907,235284.84480262373
9696,151716.45099533413
14084,339777.2004685835
3895,159857.32822587006
4367,189966.21995158144
8453,65126.137662752204
7638,339172.3783159046
8373,240095.84988544646
4674,182689.2008847603
15787,153180.76985152313
5903,243966.0198221301
13679,201818.0762635106
9018,398240.0546990544
15823,242530.559133318
13289,140204.92805146112
9896,194972.7415955798
14436,195769.37985865332
5547,232782.39621894673
4048,412657.6477723193
16579,196618.22417960645
8550,199783.38153350644
9385,321209.9003811095
5242,150163.74827502214
31,252516.93832330196
6144,305856.0899829044
3990,192947.09205024573
2523,72609.10311450761
12608,268125.20302242954
7234,177879.88425016444
15264,215723.54199305485
9623,217175.44251664676
3161,338307.8626888736
7425,103160.11317714746
13021,261354.35835573735
4044,149286.03771073648
15411,247685.48799915085
979,313954.43404912995
5514,248076.34909063642
4817,166204.10564753806
2115,181339.8846853291
10571,301082.4019023477
8992,216886.40402665958
15546,194009.1695903091
11359,116826.33598101902
11972,173399.37389732612
12838,162496.76048174818
5948,118240.27439544842
422,309149.8339348942
4855,162897.5123824256
16197,111651.40180816814
8926,436724.43364009866
5703,178336.47007006427
8848,216292.7607987836
7039,304987.5310172813
3806,155688.14547264122
15154,183692.52152120206
13132,178717.9209910056
7438,196363.40594201884
4398,238693.63966305534
2440,180924.77438057907
3751,160711.35678731205
1476,166823.49035838564
2264,310623.8996391783
16444,182725.14970228102
10704,156150.23572990028
4033,140672.46301349992
4508,118208.21065413869
16290,231117.71185219308
10387,206807.70094543026
5457,148621.41985880944
4910,280225.09133872454
7451,216542.9743315032
10732,167841.18534459456
8015,145249.04244170416
6148,180077.20814147333
5892,240016.01731003652
7825,221382.6093966832
6851,223857.79552674928
6633,208034.84902116083
2139,280602.960822025
10213,300189.9601199408
2830,240404.15866208723
13907,143642.16328029806
15897,346491.6979742403
8311,182075.8274592593
14230,157288.98344557502
3878,191102.8637959514
13732,174388.49099359094
12110,174270.98035036403
10675,352754.9975681539
12946,125465.95759069675
16754,223788.14591356638
4394,285785.07330620766
16728,172154.72286771203
14378,353178.44442806777
9949,172191.76567803737
994,177498.99574792027
13258,158750.91851351853
5883,385158.670359521
6933,333286.678389697
13193,224465.6673098105
13286,167510.6837014668
13407,349066.4370529886
7512,124306.82457344966
7221,192713.85686062742
14428,149596.91000765548
1740,190440.9342399193
3,143504.6266504055
12952,223825.02586770704
11537,137211.27607339915
2558,135034.2387364969
14081,263644.4362487495
3517,259421.631326
7149,230565.84011640723
15777,114479.66526416305
8995,254060.07994819782
826,343535.0108534888
509,290926.8112755765
14875,319718.98302247823
6591,162246.5222894055
11283,100031.46905994962
9897,247289.38973133292
14902,179273.7727123315
14291,155903.4131526237
3162,231463.05114338006
4206,194162.05962820607
11580,202311.64250679125
2007,241140.18847250944
14939,234349.1408346158
13572,152358.841481768
10720,152457.49070247446
